income,sex,eth,focc,fedu,mocc,medu,weights
7410.063633,2,3,9,1,10,0,40.202599
14331.83673,2,1,10,1,10,3,777.04376
1184.035733,1,1,9,1,9,0,261.02365
1460.549733,1,3,9,4,9,0,328.91022
6910.554333,2,1,9,10,9,6,256.08887
2430.133233,1,1,8,4,10,0,140.23886
1362.431833,1,1,10,1,10,0,458.84497
2617.250633,2,1,7,1,10,0,153.50072
5483.384433,2,1,6,8,10,0,437.65857
3135.244333,2,1,8,9,9,11,862.6698
2142.302933,1,1,8,1,10,0,146.33295
2161.553833,1,1,8,1,9,0,30.211464
3324.790233,1,1,8,8,9,0,163.26523
13154.42173,2,1,9,11,9,7,965.07037
1076.997833,1,1,10,1,10,0,33.490868
3949.176933,1,1,10,1,10,0,32.537022
1487.309233,1,1,10,1,9,12,182.52777
10998.80107,1,1,10,1,9,3,684.47333
2629.045133,2,1,10,1,10,0,304.02017
6099.902033,1,1,6,1,9,4,125.19803
17449.25407,2,1,9,9,9,8,680.59088
5316.972333,1,1,10,5,10,4,633.81921
2669.242833,1,1,10,1,9,0,1059.5951
2382.354133,2,1,10,8,10,12,120.15644
1627.741633,2,1,9,6,10,7,319.27902
8337.723833,1,1,9,1,9,0,72.862587
2852.040233,1,1,3,12,10,8,79.818275
3895.658133,1,1,9,1,9,0,240.97337
1808.422433,1,1,9,1,9,0,97.734612
11236.66273,1,1,10,1,9,0,189.21599
6536.672533,1,3,9,1,9,0,308.70673
2771.761933,1,1,10,1,10,0,66.537117
9980.607733,1,1,5,11,3,10,1373.3153
1491.891333,2,1,10,1,10,0,198.59494
13778.80873,1,2,8,11,3,8,565.86511
2183.054333,1,1,10,1,10,0,163.28284
3450.491133,1,1,7,1,10,0,314.1897
11697.51973,2,1,8,1,10,0,318.29755
9000.404433,1,1,9,1,9,4,412.46536
2780.765333,1,1,10,1,10,0,416.64594
5799.760933,2,1,8,6,10,4,396.65408
9029.445533,1,1,10,1,10,0,201.16884
13100.90273,1,1,10,1,10,0,217.10432
3360.469433,1,1,10,1,10,0,220.47467
8111.301933,1,1,8,7,10,0,378.49915
2950.158133,1,1,10,1,10,0,329.8436
10210.8844,1,1,9,5,9,8,395.60574
1478.389433,1,1,10,1,10,0,115.21341
2209.813933,1,1,7,1,10,0,938.05981
1879.780933,1,1,8,1,10,3,152.53511
14644.03073,2,3,7,8,9,7,321.31479
7178.148633,2,1,5,7,10,0,253.5569
2513.087533,1,1,10,9,10,3,310.70282
2707.466733,1,1,5,11,9,4,77.105705
2361.450633,2,1,8,1,10,0,1747.9512
3726.219133,1,1,9,1,10,0,51.039742
5453.279933,1,1,10,1,10,0,102.93576
8426.922033,2,1,9,1,9,0,225.97478
3092.875133,2,1,10,1,10,0,1184.7557
3939.288033,1,1,10,1,10,0,542.97711
5358.507033,2,1,10,1,10,0,241.233
16454.75173,2,1,9,3,9,7,1489.3785
20727.85373,2,3,8,8,10,6,320.60376
2762.842233,1,1,7,6,10,8,338.09546
547.1151026,2,1,10,1,10,0,310.54471
3431.828033,1,1,10,1,10,0,119.82772
452.6111326,2,1,10,1,10,0,217.51022
3877.818533,2,1,8,5,9,8,126.31258
2967.997733,1,1,8,3,9,6,625.5321
3482.239433,2,1,9,1,9,0,703.60693
5626.101233,1,1,7,1,10,0,188.45689
4413.007033,1,3,9,1,9,0,45.104988
18518.73073,2,1,10,9,10,0,376.27084
887.6525726,2,1,10,1,10,7,165.29562
2414.969633,1,1,10,1,10,0,557.526
10656.8744,2,1,9,1,10,0,261.89099
4805.478733,1,1,8,1,9,0,141.93851
4823.318533,1,3,10,9,10,8,93.014488
7713.337133,1,1,10,1,10,0,285.17471
4523.952333,2,1,2,1,10,0,1269.1
16142.07473,1,1,8,1,10,6,200.96404
11281.26173,2,1,5,6,10,8,1414.1293
5316.972333,2,1,10,11,9,12,633.81921
1540.828033,1,1,10,1,10,0,1217.3773
8180.966933,2,1,7,1,9,0,490.43109
5304.988433,1,1,10,1,9,0,133.95297
5583.598333,1,1,7,1,10,0,292.4202
9872.796033,1,3,9,11,9,5,66.294632
8516.120333,1,1,2,9,2,5,3202.5601
8132.568533,2,3,9,7,9,6,14.751781
3699.422333,2,3,9,1,2,9,312.14761
3342.629833,1,1,10,1,10,0,419.78317
2450.648833,1,1,9,1,10,0,215.46786
4486.314133,1,1,10,1,10,0,252.75905
2093.856333,1,1,10,1,10,0,152.15686
11114.75807,1,1,2,6,4,12,1290.0138
2105.515533,1,1,10,1,10,0,382.0296
5723.636433,1,1,9,4,5,3,355.75266
3117.121533,1,1,8,1,10,0,564.58655
5768.818533,1,1,8,1,9,3,910.52539
6476.994833,2,1,8,1,10,0,83.632248
2369.290433,1,1,8,1,10,0,68.18335
3197.226733,1,1,10,1,10,0,383.2457
800.4837526,1,1,10,1,10,0,693.74634
2771.761933,1,1,10,1,10,6,549.82477
14670.78973,1,3,10,1,10,4,443.48309
2450.648833,1,1,10,1,10,0,140.69994
2629.045133,1,1,8,12,9,8,414.45377
17002.71473,1,1,2,1,10,7,237.17761
7757.936233,2,1,10,1,10,12,662.00092
14388.37273,1,1,10,5,10,3,162.98985
1915.460133,1,1,10,1,10,0,612.76782
6821.356133,1,1,9,1,10,0,168.40146
5438.785333,2,1,5,8,9,4,283.71094
1627.741633,1,1,10,1,10,0,319.27902
8869.214033,1,1,10,1,10,0,146.73709
15449.40073,1,3,9,8,9,7,76.012962
1968.979033,1,1,10,1,10,0,446.81711
2093.856333,1,1,9,3,9,5,206.98883
2361.450633,1,1,8,9,10,8,380.19101
3306.950633,1,1,9,3,9,2,252.88312
2629.045133,1,1,10,1,10,0,433.96042
2996.469933,1,1,9,1,10,0,331.05157
12708.43073,1,3,5,11,9,10,149.74242
13978.01707,1,3,9,11,8,8,256.43546
2076.016733,1,3,10,11,10,9,830.4364
27033.64673,1,1,5,5,10,4,490.35458
5840.176933,1,1,10,1,10,0,1628.9861
6214.889833,1,1,10,6,10,4,1307.9169
3227.912233,2,1,7,12,3,7,303.63672
9729.214033,2,3,7,8,10,5,213.80618
916.4413326,1,1,10,1,10,0,191.0475
3545.499433,1,1,10,1,10,0,251.67624
18810.47473,1,1,10,1,9,0,241.00706
29388.47673,2,1,10,8,10,7,756.84467
7338.705233,1,1,9,1,10,0,942.81732
9445.115433,2,1,10,1,10,0,408.45914
723.4484726,1,1,10,1,10,0,345.99789
3744.021433,1,1,5,6,9,7,1113.1213
733.5851926,2,1,10,1,10,0,3205.3379
11548.85573,1,3,7,8,9,5,65.134697
10317.92173,2,1,9,1,9,0,161.8707
13564.73373,1,1,7,1,9,0,334.98526
3512.106333,1,1,10,1,10,0,474.86487
5617.181833,1,1,10,1,10,0,191.49374
28874.02173,2,3,9,1,9,0,39.949116
1469.469533,2,1,10,1,10,0,284.82501
1505.148833,1,3,7,9,9,6,318.6022
11846.1824,1,4,3,11,5,12,713.06543
2425.260633,1,1,10,1,10,0,264.36768
17002.71473,2,1,10,1,10,0,237.17761
16846.77773,1,1,10,1,10,0,346.12878
9204.110533,1,1,10,3,10,8,968.33124
2517.315333,1,1,9,8,9,7,513.5451
4045.643433,1,1,10,8,10,5,81.897598
2208.340733,1,3,9,1,9,0,158.64963
2272.252633,1,1,10,1,10,0,573.23608
20998.50373,1,3,7,1,9,0,225.22383
22270.31273,1,4,9,9,10,8,386.2225
7401.143733,1,1,10,1,10,4,116.39137
5644.772633,1,1,10,1,10,0,96.688301
10168.32373,1,1,10,1,10,6,245.78671
16675.07273,2,1,10,1,10,3,131.5925
2912.250633,1,1,8,1,10,0,819.74139
13527.98073,1,1,10,1,10,0,115.0089
17792.72407,1,4,8,9,2,12,412.49426
2539.846833,1,1,9,7,9,4,552.927
5966.757033,1,1,8,1,10,0,106.89085
10152.52773,1,2,10,10,10,12,1239.6902
3592.384733,2,1,7,4,9,0,90.707748
1623.575633,2,1,10,1,10,0,486.14426
9118.934733,1,1,5,8,9,0,111.53474
6357.526033,1,3,9,1,10,0,385.38663
2213.547333,2,1,10,1,10,0,64.242111
5786.657933,1,1,9,7,10,7,148.50557
3821.940833,1,1,10,1,9,4,210.17018
16692.6134,2,1,8,1,10,0,553.30011
14224.79873,2,1,10,10,10,10,677.1142
18536.0404,2,3,7,9,10,0,2559.1667
2976.917633,1,1,10,1,10,0,213.16518
6250.488433,1,1,8,4,10,0,827.53296
3075.035533,1,1,10,1,10,0,250.37834
10656.8744,2,1,5,9,10,6,1735.4568
4502.205233,1,3,7,9,7,8,303.6586
1826.262033,2,3,9,4,10,0,938.11725
12794.95373,2,1,8,9,10,6,184.79399
5730.463033,2,1,8,1,10,0,581.72711
3699.422333,2,1,9,4,9,0,683.07013
2183.054333,2,1,10,1,10,8,845.88531
3695.673233,1,1,10,1,10,0,2907.4866
6036.412733,1,1,8,1,5,7,312.25928
3859.978933,1,1,9,1,9,0,60.727169
4823.318533,1,1,8,1,9,0,402.91583
9347.589033,2,1,8,1,9,0,3587.1453
924.4396226,1,1,10,1,10,0,96.972733
4662.761933,2,1,8,6,9,0,131.55392
3877.818533,1,1,10,5,10,8,164.42955
1968.979033,1,1,8,1,10,0,83.079185
1353.512033,1,1,10,1,10,0,123.20223
1737.063933,2,3,9,10,10,5,160.05234
425.8517026,1,3,9,1,10,8,130.88229
1627.350233,1,3,10,1,10,0,186.71106
5822.467933,1,1,5,1,5,10,397.30963
4172.172033,1,1,10,1,9,0,41.552109
24128.90073,1,3,8,11,9,7,106.38248
3859.978933,1,1,7,9,10,8,122.02184
1737.063933,2,1,10,11,10,10,262.65503
2843.120533,1,3,6,8,5,7,56.648861
5579.330733,1,1,10,1,10,0,565.25275
6464.563633,1,1,10,1,10,0,183.05508
3796.071933,2,1,9,1,10,0,110.66919
8337.723833,1,1,10,1,10,0,372.53455
7463.582733,2,1,9,6,10,6,110.08557
23867.11573,1,1,8,1,6,7,507.43515
11370.45973,1,3,5,1,9,0,19.174757
4413.007033,2,1,8,1,10,11,297.27838
1737.063933,2,3,7,11,9,4,150.29092
1362.431833,1,1,9,1,9,0,127.26205
3806.460133,1,1,7,11,2,12,382.50851
11245.58173,1,3,7,1,10,0,93.295601
7891.733533,1,1,10,9,10,4,459.56186
5019.554333,2,1,9,1,9,0,39.752861
3886.738433,1,1,9,1,10,4,508.01617
5524.141333,2,1,2,9,10,8,276.47284
10888.78973,1,1,10,1,10,0,212.89275
17971.11973,1,1,10,1,9,3,2004.0641
11932.40773,1,1,10,1,10,0,260.90955
16766.94573,2,4,7,9,5,8,222.1391
622.0875726,1,1,9,3,10,7,1005.1299
3164.233533,2,1,10,1,10,0,241.88654
7534.941133,1,1,10,1,10,8,270.12259
2875.910533,1,1,10,11,10,0,153.33022
800.9200926,1,1,5,1,10,0,453.39786
5822.337133,2,1,10,5,10,0,49.348743
2205.720633,2,3,7,11,10,12,206.35831
9666.775533,1,3,9,9,10,3,102.71165
2629.045133,2,1,10,1,10,0,319.50778
6241.568533,2,1,3,4,10,0,189.55887
3493.374633,2,1,9,2,10,0,320.2019
2486.328033,2,3,8,10,9,7,84.377281
11145.08973,1,1,9,4,9,6,153.14127
5750.978733,2,1,10,7,10,0,890.03467
7445.742833,1,3,9,5,10,0,2591.6467
3271.271433,1,1,8,1,10,0,252.08138
21628.24273,1,4,7,11,2,8,1858.5194
755.8846926,2,1,9,1,5,7,4265.6133
3360.469433,1,1,9,1,10,0,127.04911
16454.75173,1,1,10,1,10,0,879.43427
5197.950333,1,1,10,1,10,3,1058.4469
8926.431833,1,3,8,8,6,7,103.28754
8445.045133,1,1,9,5,10,4,951.04498
4000.019933,1,1,10,1,10,0,260.83688
17614.32673,1,1,3,8,2,12,272.85678
7784.695533,1,3,9,9,9,7,27.878918
3612.105633,2,1,10,1,9,8,1206.0157
4323.809233,1,1,10,1,10,0,120.62775
2807.441333,1,1,10,1,2,12,383.48636
5304.988433,1,1,8,6,10,12,660.14087
6249.968433,1,1,9,1,10,0,276.56635
2147.375133,1,1,9,1,10,0,388.80255
17792.72407,1,4,7,11,1,11,178.95837
1308.913033,1,1,10,10,10,0,220.94873
2093.856333,1,1,9,1,9,0,157.36555
11310.99373,1,4,9,11,2,12,185.51445
10746.07273,1,4,9,11,10,10,743.5343
4404.896133,1,1,10,1,10,0,493.83902
14670.78973,1,1,9,2,7,1,78.056694
20692.9024,1,1,10,1,10,0,435.71277
3396.148833,1,1,9,2,9,2,392.81317
9274.303833,1,1,9,4,10,0,164.53265
9274.303833,2,1,10,9,10,11,30.322721
3342.629833,2,3,7,8,9,8,196.42786
3271.271433,1,1,10,1,10,0,342.21295
4305.969433,2,1,10,1,10,0,215.17204
5481.939133,1,1,10,1,10,0,291.41754
17346.73273,2,1,9,1,9,8,399.61584
9764.893733,2,1,9,6,10,0,2285.7598
5117.672033,1,1,10,1,10,0,596.94635
1393.788233,1,1,8,10,10,7,1055.0405
12440.8374,1,2,7,6,10,10,229.22403
14670.78973,2,1,10,2,10,7,78.056694
1014.559233,2,1,10,1,10,3,466.13065
13689.61073,1,1,10,5,10,7,103.19017
3833.219433,1,1,9,7,9,5,213.69296
11064.3804,1,1,10,4,5,12,588.9585
5220.250133,1,1,9,1,9,2,191.90288
2539.846833,2,1,6,1,10,4,307.74493
13065.22373,1,1,8,10,10,0,397.09259
3342.629833,2,1,5,11,10,5,314.13107
3271.271433,1,1,10,1,10,0,215.66422
4563.460133,1,1,7,1,9,0,824.86072
5170.153533,1,1,10,1,10,0,771.5083
2355.178633,1,1,10,1,10,0,50.922405
4002.695933,1,3,9,1,9,0,92.949806
3418.448133,1,1,10,1,10,0,560.36377
11223.92673,2,3,2,11,2,10,128.95387
6210.049533,1,1,8,1,10,0,236.56508
12084.04373,1,1,9,3,9,0,59.240223
2406.049733,1,1,10,1,10,0,680.198
7143.171533,2,3,9,1,10,0,13.33421
13495.40073,2,1,10,11,10,8,214.65509
10924.46873,2,1,10,1,10,11,80.994041
2165.214733,1,1,10,1,10,0,79.626259
15434.19873,2,1,5,9,9,8,177.62726
4653.841933,1,1,8,1,10,0,797.10211
4413.007033,1,1,10,1,10,10,104.64944
6280.510933,1,1,5,9,9,8,517.32428
7088.950333,1,1,8,9,9,7,92.01487
12887.42073,1,1,8,6,10,6,123.03873
5304.988433,1,3,7,8,9,11,106.77683
4056.214533,1,3,9,8,9,10,119.61504
8730.195533,2,1,9,1,7,0,273.43674
6209.188133,1,1,10,1,10,0,250.51981
3414.767033,1,1,10,1,9,0,712.25739
20736.26173,1,1,10,7,10,5,258.90634
3306.950633,1,1,6,1,10,0,253.49394
1076.997833,1,1,8,1,10,0,1003.3842
2414.969633,1,3,10,1,9,0,90.54023
3833.219433,1,1,9,9,9,5,209.79832
6527.002133,1,1,8,12,10,5,1133.7361
912.3428226,1,1,9,5,9,0,75.849594
2093.856333,1,1,10,1,10,0,68.435349
1045.754533,1,1,10,1,10,0,257.48123
6518.082733,1,1,10,1,10,0,452.42529
4056.214533,1,1,10,1,10,0,255.30176
1603.266733,1,1,10,1,10,0,461.91937
2550.751133,1,1,7,10,9,3,257.63715
11661.84007,1,1,9,1,5,0,496.9538
3324.790233,2,1,10,1,10,0,163.26523
1627.696133,1,1,7,1,10,0,654.91693
5041.399133,1,1,3,1,10,0,137.04071
2432.809233,1,1,3,1,3,0,455.98587
4903.596833,1,1,7,1,10,6,744.70642
5046.214533,1,1,10,1,10,0,1331.0336
5033.181333,1,1,9,1,10,0,815.90088
26117.8804,1,1,9,8,9,10,418.22427
2785.589033,2,1,10,12,10,8,2831.8489
13806.25673,1,1,10,1,10,0,70.049553
1735.333933,1,1,9,1,9,6,467.34915
2129.535533,1,3,5,8,10,0,26.020029
5368.196433,1,1,5,8,9,4,436.34274
9140.507033,1,1,8,1,1,12,165.08907
3877.818533,2,1,9,7,9,7,1953.9266
1588.121633,2,1,7,6,10,3,709.95996
2414.969633,2,1,9,1,10,0,379.14673
1712.128633,1,1,10,1,10,0,161.61301
9318.903533,2,1,4,1,10,0,236.59935
1897.620533,1,1,7,1,10,3,96.780914
3467.906633,1,1,10,1,10,0,2262.7419
6375.365433,1,1,9,1,10,8,458.99045
2896.639333,1,3,7,8,9,0,296.97052
2361.450633,1,1,8,1,9,0,385.26373
1228.634733,1,1,10,1,10,4,134.51138
24185.2554,1,1,10,8,10,0,492.36615
5750.978733,2,1,10,1,10,0,323.48544
6478.659333,2,1,5,12,10,0,309.04739
1811.985133,1,1,10,1,9,0,344.90854
18729.30273,1,3,7,1,9,0,43.363171
1380.271533,1,1,10,1,10,0,351.66174
3075.035533,1,1,10,1,10,0,250.37834
1111.215533,2,1,7,1,9,7,2265.3799
4124.005533,1,1,10,1,9,0,596.51672
11308.02073,2,1,7,1,9,0,695.20001
2163.100233,2,1,10,1,10,0,97.271561
4591.403533,1,1,8,1,3,0,108.06322
1554.207833,1,1,10,1,10,0,35.241474
2896.639333,2,1,8,1,10,0,2370.6526
648.8469726,1,1,10,1,10,0,557.42712
2316.851733,1,1,8,1,9,0,471.95288
10709.74373,1,1,10,1,10,0,26.762455
1469.469533,2,1,10,1,10,4,858.92499
2629.045133,1,1,7,5,9,0,282.38467
2869.879833,1,1,7,1,9,3,189.89923
1808.422433,1,1,10,1,10,0,301.01691
5750.978733,1,1,10,1,10,0,262.70746
1362.431833,1,1,7,11,9,11,144.38022
2227.653533,1,1,8,8,9,2,577.34149
6732.157933,2,1,10,1,10,0,1438.1923
1915.460133,2,3,9,10,10,5,330.34665
987.7998326,1,1,10,3,5,10,303.8569
7963.091933,1,1,9,1,10,4,311.37515
7310.618333,1,3,9,1,9,0,189.01836
1326.752633,1,1,10,1,10,0,1080.4459
15830.36573,1,3,6,1,9,10,134.77292
3146.393933,1,1,10,6,9,0,90.277382
5305.880033,2,1,8,1,10,0,328.50293
7338.705233,2,1,9,1,10,0,942.81732
11102.86573,1,1,10,10,10,0,137.99638
1824.589233,2,1,8,1,9,0,250.11938
25166.07673,1,4,7,11,10,9,356.92618
1995.343533,1,1,7,1,10,0,95.496452
3710.010633,2,1,10,1,9,5,175.24916
2183.054333,2,1,9,9,9,4,695.25153
9970.048733,2,1,9,5,10,0,78.16227
12794.95373,2,1,8,7,10,4,184.79399
4876.837533,1,1,9,3,9,4,628.94757
4502.205233,2,1,10,1,10,7,817.91925
1737.063933,1,1,8,11,9,9,403.93393
2771.761933,2,3,10,1,10,0,369.98447
1783.587233,1,1,8,1,10,0,899.95062
9318.903533,2,1,10,9,10,2,1067.8121
4100.813633,2,1,10,1,10,0,2237.1277
18716.81673,1,3,9,1,9,4,200.28999
5750.978733,1,1,9,1,10,0,153.42848
1626.992233,2,1,10,1,10,9,195.05986
2254.413033,1,1,5,9,10,0,741.05548
1623.115233,2,1,10,1,10,3,486.35751
3704.319533,1,1,10,10,9,11,144.65303
2130.421833,2,1,8,1,10,0,1311.9287
2183.054333,2,1,2,12,10,8,3269.9849
2896.639333,1,1,10,1,10,0,364.41351
5358.507033,2,1,10,1,10,7,856.03223
2946.590233,2,1,9,6,9,0,1260.5706
2209.813933,2,1,5,1,9,0,391.7522
18506.30873,1,4,9,11,10,12,521.71564
6009.653533,2,1,8,4,9,10,1766.7242
1291.073433,2,1,10,1,10,0,300.10464
4132.942533,2,1,10,1,10,10,134.99001
2361.450633,2,1,5,1,10,0,540.76624
2076.016733,2,3,9,1,9,0,55.908897
3289.111033,1,1,10,2,10,6,253.89809
2414.969633,1,1,9,1,10,0,180.19672
6375.365433,1,1,5,1,10,2,886.3385
5356.134433,1,1,10,1,10,0,301.17346
3298.030933,2,1,9,5,9,0,1302.26
16900.74273,1,1,9,1,10,0,79.605263
9854.091933,1,1,7,6,9,0,167.64995
3877.818533,1,1,10,1,10,0,268.71176
4832.238433,2,1,7,7,10,0,89.446571
25909.75173,1,1,8,11,10,7,710.65881
13868.00673,1,1,5,3,9,8,394.60361
9764.893733,2,2,3,4,7,3,261.61746
2629.045133,1,3,9,9,4,8,62.843258
4591.403533,1,1,10,1,10,0,62.874359
4992.795133,1,1,10,9,7,12,118.04092
4395.167633,1,1,10,1,10,0,528.74652
9854.091933,2,1,10,1,9,0,562.37872
6196.969433,1,1,10,1,10,0,539.83197
3431.828033,2,1,8,1,10,7,481.47195
24677.03373,2,1,9,7,6,6,1196.6975
7356.544633,1,1,3,1,10,1,28.202673
2629.045133,1,1,9,5,9,3,319.50778
14224.79873,2,3,7,12,10,10,2586.2966
2242.238733,2,1,9,1,9,0,177.49864
29163.22473,1,1,8,8,9,5,302.10034
2401.149633,1,1,9,1,10,0,382.61386
934.2809326,2,1,10,1,10,0,905.46118
2920.889133,1,1,7,1,10,0,346.99112
452.6111326,1,1,10,1,9,0,217.51022
415.8095226,1,1,9,1,10,0,102.05056
943.2007326,2,1,10,1,10,0,451.0965
7722.257033,2,1,8,1,10,0,220.70361
7088.950333,2,3,7,8,10,4,181.64098
5661.780933,1,1,10,1,10,0,123.52792
18387.37773,1,1,10,1,10,0,561.72833
6785.676933,1,1,8,1,9,0,32.999657
3788.620533,2,1,7,7,10,8,166.03653
2896.639333,2,1,5,1,10,0,974.65912
2142.114633,1,1,5,1,10,0,362.84827
6879.744833,1,3,9,1,7,0,137.10417
11548.85573,2,1,9,1,10,0,591.6748
5822.467933,1,1,10,4,9,6,397.30963
3083.667933,1,1,7,1,10,0,406.56891
648.8469726,2,1,5,1,9,0,276.78381
1291.073433,1,1,9,1,10,0,327.68243
8935.351733,2,1,9,1,10,0,1094.6334
11374.97573,2,1,8,8,10,11,211.73407
16811.54473,1,1,7,10,10,8,216.13943
10702.36073,1,1,10,1,10,0,343.99802
3859.978933,1,3,8,7,6,5,241.72197
5943.886933,1,1,10,1,10,0,103.4451
2076.016733,1,1,10,1,9,0,425.80765
1603.266733,2,1,9,1,10,0,340.90576
2852.607833,1,2,10,1,10,0,446.60019
10924.46873,2,1,8,6,10,10,697.49713
18907.6994,2,1,10,1,10,0,358.90399
2357.421533,1,1,10,1,10,0,44.933174
3806.460133,1,3,10,8,10,6,124.52286
18967.37507,2,4,3,11,2,11,352.92538
8819.393733,2,1,7,1,10,0,326.40512
10286.11873,2,1,7,1,10,0,163.4512
2618.603733,1,1,8,1,10,0,255.48216
5069.505033,2,1,10,1,10,8,132.05823
7410.063633,1,3,7,1,9,4,40.202599
2539.846833,1,1,5,2,9,2,381.79776
1424.870533,2,1,9,1,10,0,519.21039
6732.157933,1,1,10,1,10,0,1438.1923
15418.15673,1,3,9,1,10,2,55.782482
3869.013333,1,1,9,1,9,0,519.22565
2538.955033,2,3,7,12,5,12,96.108467
8926.431833,2,3,7,1,6,0,103.28754
5450.852233,1,1,10,1,10,0,902.2981
4328.150033,1,1,8,1,10,0,472.9379
1076.997833,1,1,9,1,10,0,417.23145
10757.40373,1,1,8,6,10,0,46.155048
3592.384733,2,1,9,9,9,10,245.54326
9051.308733,1,1,10,1,10,0,140.20256
4644.922033,2,1,10,1,10,0,70.882568
7873.893733,1,1,8,1,10,0,212.75446
3174.091433,1,1,10,1,10,0,57.381054
7463.582733,1,1,10,12,10,0,45.564697
3057.195933,1,1,8,4,10,7,106.36333
8525.040233,2,1,10,4,10,8,250.23819
4323.809233,2,3,8,9,10,8,113.19245
1527.666233,1,1,10,1,7,8,722.50458
7098.095833,1,1,10,1,10,0,757.39093
443.6913326,2,1,10,1,10,0,379.69177
5969.514333,1,3,10,10,10,10,41.501499
2049.257233,1,1,10,1,10,0,144.63167
9495.698433,1,3,9,10,9,0,307.61032
5422.357633,1,1,10,1,10,0,471.48633
7891.733533,2,1,3,1,10,0,181.34009
2771.761933,1,1,10,1,10,3,66.537117
8639.214033,2,1,5,7,10,4,163.49812
3509.904233,1,1,10,1,10,0,85.696144
2004.658133,1,1,8,1,10,0,816.92542
2273.112033,1,1,10,2,9,7,407.51553
2013.578033,2,1,7,1,10,0,217.6918
5037.393733,2,1,10,6,5,11,241.65773
1027.070233,1,1,10,10,9,3,72.035728
2473.179133,1,1,8,8,5,4,645.14697
4600.323433,1,1,9,1,10,0,607.24933
12440.83673,2,1,10,1,10,11,96.282745
11994.84673,1,1,9,8,10,4,994.37231
1221.691833,1,1,10,4,9,0,338.85782
4216.771133,1,1,10,7,4,11,275.70331
16900.74273,2,1,10,9,10,0,578.89722
4945.072933,2,1,10,1,3,0,126.81985
2049.257233,1,1,9,1,10,0,563.41803
28202.14273,1,1,10,1,10,3,584.09711
2771.761933,2,1,10,1,10,0,128.0226
1897.620533,1,1,10,1,10,0,435.81036
3293.811733,1,1,9,1,9,0,397.00952
11251.52873,2,4,7,11,4,8,389.2366
7490.341933,1,1,9,1,9,0,39.517838
15756.01873,2,1,10,9,9,8,812.34747
729.4285126,2,1,10,10,10,3,703.41498
5643.941133,1,3,9,1,10,0,37.71537
2967.997733,1,1,8,1,9,0,77.868271
4991.010933,1,3,9,1,10,0,643.71887
4484.365933,1,1,7,1,5,10,326.95468
23691.39473,2,1,8,1,10,5,1217.1432
1642.188633,2,1,10,1,10,0,245.80661
29523.66273,2,2,9,1,9,0,184.46292
24214.98673,1,1,9,1,10,1,150.7175
1737.063933,1,1,10,1,10,0,277.66718
12039.44573,1,1,8,1,10,6,117.13864
5171.191133,1,1,10,1,10,0,702.06104
845.0828126,1,1,8,6,10,5,160.92848
6642.960133,2,3,10,10,9,12,1654.2493
27872.10973,1,1,10,1,10,0,58.106289
6187.975233,1,1,10,1,10,0,69.868423
4484.365933,1,1,10,1,10,0,44.874702
9675.695533,2,1,10,1,10,0,330.90121
2357.207733,2,3,9,9,10,8,587.89117
10679.60073,1,1,10,1,10,0,385.13736
2869.879833,1,1,7,1,10,3,189.89923
1502.135933,2,1,10,1,10,0,1181.8655
3765.670133,1,1,10,1,10,0,118.83968
5562.196433,1,1,8,3,10,0,185.19191
14340.75673,1,1,10,1,10,0,42.179626
2753.922333,1,1,10,1,9,2,764.74512
13778.80873,2,1,8,10,9,0,956.80743
3152.744833,1,1,10,1,10,0,511.60577
3625.916233,1,1,10,7,9,0,75.290939
1044.032033,1,1,3,1,5,8,1119.9933
2629.045133,2,4,7,11,9,10,973.04474
3075.035533,1,1,10,1,10,0,62.529964
2371.403233,1,3,7,6,9,0,79.263588
1612.186533,1,1,8,5,10,10,475.37912
7125.521633,2,3,9,1,10,0,569.74207
6981.912733,1,1,10,1,10,0,102.98245
3162.345133,1,1,10,1,9,0,51.39669
7980.931333,2,1,8,4,9,4,120.00426
29388.47673,1,4,7,8,5,10,718.3725
11636.95773,1,3,8,1,9,0,79.428192
13622.71173,1,1,8,1,10,0,322.96271
2985.837333,1,1,9,8,10,8,118.54098
845.0828126,2,1,10,1,10,0,241.84244
4966.035333,2,3,10,1,10,0,75.153526
1781.663033,1,1,10,1,10,0,175.30695
17168.33573,2,3,10,1,10,0,41.353172
5704.308233,2,1,10,5,10,4,202.49147
3967.016533,1,1,8,1,10,5,700.81897
5278.228733,2,1,7,7,9,12,85.561775
9078.546033,2,1,9,7,9,0,308.42499
9277.526533,1,1,9,5,9,0,933.9469
1500.247733,1,1,7,9,10,8,2711.4268
5260.389333,1,1,2,9,10,8,1029.5396
6750.768733,1,1,10,1,10,0,81.931915
2183.054333,2,1,10,1,10,0,742.30365
9569.908333,2,1,8,1,10,4,1344.6172
4316.430333,1,3,7,10,9,8,72.500496
15384.37373,2,1,10,1,10,0,429.4437
4163.252633,2,1,10,1,10,7,207.37936
3833.219433,1,1,8,5,10,2,537.16406
7953.888333,1,1,9,1,10,0,160.15184
18238.71473,1,1,10,1,10,0,1353.5079
15581.54073,1,3,9,1,9,0,69.707626
11727.25173,1,1,10,1,10,4,57.881496
6642.960133,2,1,7,1,9,0,1330.074
3922.417633,1,3,9,1,9,0,110.61745
3253.431833,1,1,2,1,9,0,655.68927
2067.096833,1,1,10,1,9,0,247.92799
12494.35573,1,3,10,9,2,3,89.371117
