outcome,income,sex,eth,focc,fedu,mocc,medu,weights
2,1228.63473262842,1,1,10,1,10,0,134.51138
3,9510.41623262842,2,1,10,12,10,10,27.249683
3,2896.63933262842,2,1,10,1,10,0,163.23004
3,5269.30923262842,2,1,9,1,9,0,29.506285
4,23243.84373262842,1,1,10,1,10,0,146.9547
3,4475.77553262842,2,1,10,1,10,0,164.15471
3,5189.03093262842,1,3,9,1,9,0,107.63394
3,10447.71573262842,1,1,2,1,9,0,176.83914
2,1665.70533262842,2,1,10,1,10,0,485.5564
3,5340.66763262842,2,1,9,1,9,4,204.45425
3,13695.53573262842,1,2,7,8,7,4,864.51129
3,3521.02603262842,2,1,10,1,10,0,2004.3003
3,3222.20383262842,1,1,9,1,10,0,59.110748
3,6999.75213262842,2,1,10,1,5,0,948.32526
2,1647.86573262842,1,1,10,1,10,0,219.4203
3,8775.09493262842,1,3,7,9,1,12,89.963814
3,13154.42173262842,1,1,10,1,10,0,173.41728
3,2180.99093262842,2,1,9,1,10,8,132.54366
3,4413.00703262842,1,1,10,1,10,0,424.0755
2,1995.73843262842,2,1,9,1,10,0,336.24091
3,3419.76193262842,1,1,5,8,10,0,1838.9895
3,12208.92173262842,2,1,9,4,9,0,626.48273
3,5652.02993262842,1,1,9,1,9,5,269.3378
2,1380.27153262842,2,3,10,1,10,0,1126.6162
3,3396.1488326284198,2,1,9,1,10,0,392.81317
1,560.67882262842,2,1,10,1,10,0,128.74626
4,16008.76073262842,2,1,10,10,10,12,1051.2271
3,5331.92843262842,1,3,9,1,2,0,15.705694
3,4875.0084326284195,2,1,7,11,10,7,182.57942
3,6196.96943262842,2,1,3,11,2,12,219.717
3,9604.33713262842,2,1,9,12,7,11,185.96107
3,2200.89393262842,2,1,9,1,9,0,236.65128
4,21564.29073262842,1,3,4,11,9,7,2344.1353
3,13238.43073262842,1,1,10,9,10,4,510.93027
2,1737.06393262842,2,1,8,7,10,10,420.24673
4,24036.59173262842,1,3,10,1,10,5,260.79666
2,1500.68893262842,1,1,7,11,10,0,562.2663
2,1984.65173262842,1,1,10,1,10,0,73.308487
3,13404.17673262842,2,1,10,7,10,0,305.80728
3,3253.43183262842,2,1,7,6,10,9,19.993904
3,6107.77113262842,2,1,10,6,10,6,1803.6365
3,3554.36023262842,1,1,10,1,10,0,68.070877
3,5804.49773262842,1,1,7,1,9,0,664.38757
3,3217.75263262842,1,1,8,1,10,8,328.03149
1,309.89418262841997,2,1,10,1,9,0,571.59906
3,9550.81853262842,1,1,10,4,10,5,98.321411
3,5750.97873262842,1,1,8,7,10,3,143.52501
4,19041.49673262842,1,1,10,9,10,6,417.58408
3,13740.239732628419,2,1,7,9,10,8,119.69214
3,8426.92203262842,2,1,10,1,7,2,757.00861
3,2807.44133262842,2,1,10,1,10,0,62.408226
3,3197.22673262842,2,1,10,1,10,0,383.2457
3,4796.55923262842,1,1,10,1,10,0,358.62927
3,3806.46013262842,1,1,7,4,10,2,148.35861
2,1737.06393262842,1,1,7,1,10,0,915.73615
3,6286.16763262842,1,1,7,12,10,7,228.94946
1,577.48851262842,2,1,9,9,9,3,711.78235
3,4916.89813262842,1,1,5,4,10,0,3073.6938
4,19457.75539929509,2,1,8,1,9,11,1221.5308
3,4067.1779326284204,1,1,9,5,10,4,167.23495
3,3217.75263262842,1,1,10,1,10,0,253.03059
4,19219.89273262842,2,1,9,1,9,0,284.59814
3,11539.93573262842,2,1,9,4,9,5,2059.5857
3,4563.15743262842,2,1,7,1,9,0,115.34119
3,2611.20553262842,1,1,10,1,9,0,145.42857
3,3396.1488326284198,1,1,9,4,10,2,546.09082
3,3273.51013262842,1,1,8,4,10,0,61.69297
3,5883.56953262842,2,1,10,1,10,0,125.65129
3,12321.906399295085,1,1,9,7,9,8,336.42737
2,1539.86523262842,2,1,10,1,10,0,199.76764
4,15501.028732628421,1,1,9,9,9,1,563.49011
3,5197.95033262842,1,1,10,1,9,8,826.11469
3,4475.77553262842,1,1,10,1,10,0,164.15471
3,2950.24653262842,1,1,8,1,9,5,454.48181
3,4099.62953262842,1,1,9,1,10,0,393.9455
3,2147.37513262842,1,1,8,1,10,0,412.02545
3,2637.96473262842,1,1,9,2,9,5,300.16025
3,7088.95033262842,2,1,9,1,9,8,364.99008
3,8872.91223262842,2,1,2,11,2,12,377.92319
3,6398.90933262842,1,1,9,1,10,0,111.78954
3,7998.77113262842,1,1,10,1,10,0,191.16959
3,3080.74943262842,1,1,10,1,10,0,136.47821
4,16232.69573262842,1,1,9,1,9,0,857.10266
3,7588.45963262842,2,1,8,2,9,0,379.49606
3,6767.83713262842,2,1,9,4,10,0,723.94598
3,4476.90253262842,1,1,7,1,10,4,1047.4958
1,666.68663262841994,1,1,7,6,10,0,583.74548
3,7578.72823262842,2,1,8,1,9,3,254.59914
3,4841.15793262842,1,1,9,1,9,0,641.12665
3,4503.74963262842,2,3,10,1,10,0,84.342606
3,8569.63883262842,1,1,9,7,10,6,382.87173
3,12315.06773262842,2,1,10,1,10,0,196.6499
4,28674.89273262842,1,4,8,10,10,8,603.60699
4,23936.51373262842,1,1,10,1,10,0,35.364697
2,1320.63923262842,1,1,9,1,10,0,261.59579
3,3075.03553262842,2,1,8,9,2,12,940.17963
3,8717.19353262842,1,1,8,9,9,7,1128.0958
3,2183.05433262842,2,1,10,1,10,0,323.67429
2,1647.86573262842,2,1,8,1,10,0,593.57648
3,3877.81853262842,1,1,10,1,10,0,131.15736
2,1014.55923262842,1,1,8,1,9,2,400.12253
2,1422.98003262842,2,1,9,1,10,0,469.85596
3,5643.94113262842,2,3,9,7,10,7,37.71537
3,3806.46013262842,1,1,2,5,10,0,146.32118
3,7157.04363262842,1,1,10,1,10,6,137.2067
3,9194.02553262842,1,1,8,1,9,3,334.42319
3,3342.62983262842,1,3,9,1,9,8,171.88365
3,5170.15353262842,2,1,10,1,10,0,771.5083
3,3494.26673262842,1,1,8,1,10,0,115.70956
3,2591.23403262842,2,1,10,1,10,5,640.29657
3,12619.23373262842,1,1,10,1,10,10,958.89819
3,3859.97893262842,1,1,9,1,10,0,87.804283
3,3978.37933262842,1,1,8,10,10,9,75.777489
3,12110.80373262842,1,1,7,6,10,8,264.72577
1,934.28093262842,1,1,10,1,10,0,1179.7335
3,13649.47173262842,2,1,10,1,9,0,2478.0298
3,5167.24383262842,1,3,10,1,10,0,89.47747
2,1451.30713262842,2,3,8,1,9,5,55.223404
4,15434.19873262842,1,1,8,9,2,12,177.62726
3,3521.02603262842,2,1,5,1,10,0,173.41869
3,14697.54873262842,2,1,8,1,10,4,125.16968
4,16511.13673262842,2,1,9,1,9,6,76.624435
3,5491.78723262842,2,1,10,1,10,0,81.699455
2,1940.23413262842,1,1,10,1,10,0,83.7565
3,8126.75893262842,1,1,9,5,9,4,422.68945
2,1924.37993262842,1,1,10,1,10,0,67.950691
3,6196.96943262842,2,1,8,8,9,0,536.24902
3,3164.23353262842,1,1,10,1,10,8,429.95023
3,4216.77113262842,1,1,10,1,10,5,283.3436
3,3967.01653262842,2,1,8,1,10,0,5640.3965
3,4644.92203262842,1,1,10,1,10,0,172.81885
3,2397.26723262842,2,1,10,1,10,0,187.81819
3,2227.65353262842,2,1,9,1,10,0,577.34149
2,1469.46953262842,1,1,9,9,5,4,1766.5286
3,12622.04573262842,2,3,9,4,10,3,554.93219
3,2272.25263262842,1,1,5,7,9,0,225.12697
3,12247.59873262842,2,1,9,6,10,0,391.25974
4,28942.48673262842,2,1,2,11,10,10,345.98044
2,1228.63473262842,1,1,10,1,9,0,677.17688
3,14968.117399295086,1,1,3,9,9,0,140.88901
3,4548.93963262842,2,1,10,1,10,0,190.14986
3,14021.30073262842,2,1,8,9,10,5,2819.7427
4,21717.43973262842,2,1,3,9,9,5,304.41489
3,11994.84673262842,2,1,9,1,10,0,298.22833
3,3623.60393262842,2,1,8,7,10,4,300.82443
4,24067.11973262842,1,1,3,9,5,8,3372.7434
3,2198.41843262842,2,2,10,11,5,7,52.459831
3,13868.00673262842,1,1,8,1,9,0,353.17984
3,3396.1488326284198,1,1,5,1,10,0,483.93491
3,2619.97163262842,2,3,9,1,9,8,108.99858
3,2004.65813262842,1,1,10,9,10,12,660.3479
3,2004.65813262842,1,1,7,1,10,0,427.93878
3,7356.54463262842,2,1,9,1,10,0,539.05273
3,7927.41273262842,2,1,10,1,10,0,107.42815
3,5135.25263262842,1,1,10,1,10,0,248.32709
3,4045.96213262842,1,1,9,1,9,8,61.636501
3,12530.03573262842,1,1,10,1,10,5,953.29132
3,4502.20523262842,1,1,9,1,10,0,532.19183
4,24036.45573262842,2,1,8,1,10,0,78.278275
3,4056.21453262842,1,1,5,12,5,10,255.30176
3,4002.69593262842,2,1,7,1,9,0,547.88324
3,2183.05433262842,1,1,9,1,10,0,510.35907
2,1630.02613262842,1,1,9,1,10,0,332.06094
3,5144.43183262842,2,1,10,1,9,0,244.1582
3,4234.61103262842,2,3,10,1,10,0,82.752487
4,15116.78073262842,1,4,7,9,9,6,900.40759
1,663.34984262842,2,1,7,10,9,7,318.11566
3,6009.65353262842,2,1,10,1,10,6,1766.7242
1,399.09227262842,1,1,10,1,10,6,1696.9409
2,1701.38473262842,1,1,10,1,9,0,145.74168
4,19576.68573262842,1,4,9,11,2,10,478.7005
3,11370.45973262842,2,1,3,9,5,10,1318.4403
3,5574.69303262842,2,3,10,9,10,8,253.88162
3,3405.06853262842,1,1,10,1,10,0,197.53044
3,11296.12773262842,2,1,8,1,10,0,452.9176
3,5394.18623262842,2,1,8,9,9,8,142.81969
3,9903.88983262842,1,1,10,1,9,0,175.26083
3,11080.56573262842,1,1,10,1,10,0,261.88443
3,7952.38833262842,1,3,8,1,10,0,19.792255
3,4591.40353262842,1,3,9,1,9,0,29.358301
3,2762.84223262842,2,1,5,7,5,8,179.09683
3,14340.75673262842,1,1,10,1,9,0,42.179626
1,577.48851262842,1,3,10,1,9,0,1409.3921
1,292.05455262841997,1,1,3,1,9,10,4660.5605
4,20914.65673262842,1,1,10,1,10,0,144.96367
3,14224.79873262842,1,1,8,10,10,0,476.88797
4,25374.56273262842,2,3,7,7,10,6,112.88557
3,5893.6959326284195,2,1,8,1,9,0,234.46667
3,3358.68543262842,1,1,7,1,10,8,280.75986
3,6915.22573262842,2,1,10,1,10,0,271.6438
3,11119.71173262842,1,1,7,8,9,0,667.69177
3,12494.35573262842,2,3,10,1,10,0,89.371117
3,7490.34193262842,2,1,10,1,10,0,39.517838
2,1415.95073262842,1,1,10,1,10,0,200.83736
3,10968.62473262842,2,1,9,4,10,0,13.928123
3,10656.87473262842,2,1,10,11,10,9,558.41632
3,11846.182399295087,2,4,8,9,9,10,828.05591
1,755.88469262842,1,1,10,1,9,0,642.32373
3,7088.95033262842,2,1,9,5,10,8,1173.9465
3,6732.15793262842,1,1,10,1,10,4,360.077
2,1915.46013262842,2,1,10,1,10,0,681.92847
4,18443.86973262842,2,3,7,1,9,0,372.70602
3,3708.34223262842,1,3,7,4,10,0,106.40853
3,2718.24313262842,1,1,10,1,10,0,73.505684
2,1692.46493262842,1,1,10,1,6,7,362.06232
2,1335.67243262842,1,1,9,1,9,3,64.767136
3,9194.02553262842,2,2,9,9,10,8,410.96439
2,1808.42243262842,2,1,10,4,9,6,80.786369
4,18684.70573262842,1,1,7,9,5,11,624.52765
3,8007.69113262842,1,1,10,1,9,0,225.8588
3,5259.15253262842,2,1,9,1,10,0,953.11371
3,7534.94113262842,1,1,8,1,10,0,1526.0494
3,13213.886732628422,1,3,10,9,9,8,596.28571
3,4966.03533262842,1,1,8,1,10,0,160.4696
4,18122.75573262842,1,1,10,1,10,0,272.76712
4,27158.52573262842,1,4,7,9,7,10,404.05237
3,2718.24313262842,1,1,10,1,4,7,3725.1448
4,15116.78073262842,2,1,8,8,10,12,342.17978
2,1737.06393262842,2,1,5,1,10,0,191.60623
3,3440.74773262842,2,1,8,1,10,0,315.38409
3,3453.58123262842,1,3,7,1,10,0,37.782742
3,7186.91473262842,1,3,8,1,10,0,142.05151
3,8700.16713262842,2,1,7,4,5,11,369.64035
3,11994.84673262842,1,3,9,1,9,0,92.681213
3,2615.52213262842,1,1,9,4,10,0,51.790886
3,5750.97873262842,1,1,10,7,9,0,323.48544
3,8623.15833262842,2,1,10,5,9,0,118.24989
3,6642.96013262842,2,1,7,6,10,5,587.00861
3,4458.06123262842,1,1,8,1,10,0,143.9523
3,4646.22283262842,1,1,7,1,10,0,244.3837
3,8872.91223262842,2,1,8,7,10,8,991.23285
3,3788.62053262842,2,1,10,8,7,0,704.45654
2,1960.99573262842,1,3,9,1,9,0,36.79319
1,889.68187262842,1,1,10,4,10,3,587.76062
3,3752.94113262842,2,1,3,9,9,8,318.4285
3,5938.29463262842,1,1,8,6,10,9,767.13776
3,3083.95523262842,1,1,10,1,10,0,1371.1672
3,3824.29973262842,1,1,10,1,10,0,225.65266
3,5037.39373262842,1,1,8,3,10,2,1111.495
3,3806.16593262842,1,1,9,1,10,0,105.58112
3,4876.83753262842,1,1,5,1,9,5,628.94757
4,28874.02173262842,1,3,9,1,9,2,39.949116
4,19356.38273262842,2,1,9,4,9,5,967.01025
3,7891.73353262842,2,1,10,1,10,0,921.51782
3,7088.95033262842,2,1,8,9,10,8,276.19122
4,23425.06473262842,1,1,9,1,9,0,1330.0029
3,4644.92203262842,1,1,10,1,10,0,70.882568
3,4145.41273262842,1,1,10,1,2,8,202.78775
3,6280.51093262842,2,1,9,2,10,5,517.32428
3,6357.52603262842,1,1,10,1,10,0,131.75578
3,14296.15773262842,1,1,10,1,5,8,773.76215
3,14135.60073262842,2,1,10,1,10,0,175.02037
3,3350.24753262842,1,1,10,1,10,0,277.93771
3,14076.13573262842,2,1,5,11,10,7,1012.7255
3,2316.85173262842,1,1,10,1,10,0,194.72519
3,13215.07673262842,2,1,10,1,10,0,256.86078
3,13404.17673262842,1,1,5,1,10,7,305.80728
3,2718.24313262842,1,1,9,5,10,0,403.06442
3,2147.37513262842,1,1,9,1,10,0,153.4454
3,5453.05533262842,1,1,10,1,10,0,143.82555
4,18131.67573262842,1,1,10,1,9,7,82.472672
3,3797.54023262842,1,1,9,8,9,0,496.50131
4,17212.93573262842,2,3,9,9,9,5,73.904305
3,7954.91523262842,1,1,10,1,10,0,781.45044
3,14587.83473262842,1,3,10,10,10,7,249.89343
2,1233.09463262842,1,1,9,1,9,0,768.29712
2,1835.18183262842,1,1,9,1,9,0,784.13074
3,5394.18623262842,2,1,10,1,10,0,5112.2041
3,2701.41523262842,1,1,10,12,10,7,554.0788
4,26540.14273262842,1,1,9,1,7,3,267.46658
3,2254.41303262842,2,3,9,1,10,0,32.36882
3,2049.25723262842,1,1,9,1,10,0,929.43018
3,4424.06753262842,1,1,10,9,10,0,1124.8228
2,1291.07343262842,2,1,7,7,10,10,1009.22
4,15066.64473262842,1,3,9,1,10,0,31.685951
3,10175.205399295088,1,2,10,11,10,10,235.87915
3,11417.590065961753,2,2,9,1,10,0,893.34302
3,2458.08193262842,1,1,10,1,10,0,480.57141
3,7392.22383262842,1,1,8,1,9,0,110.0979
3,5938.29463262842,1,1,8,6,10,9,767.13776
3,2985.83733262842,2,1,9,1,6,0,135.75116
3,2878.79973262842,1,1,10,1,10,0,482.94482
3,2200.89393262842,1,1,2,1,10,0,352.47876
2,1870.86113262842,1,1,7,1,9,6,29.38092
3,2113.54363262842,2,1,10,1,10,0,421.20187
2,1754.90353262842,1,1,10,1,10,0,277.45255
1,354.49321262842,1,1,9,2,10,6,2019.5137
3,7387.76433262842,1,3,9,9,10,6,21.885193
3,9253.66623262842,1,1,10,1,10,0,255.13818
3,4973.17103262842,1,3,6,1,9,4,63.359447
3,2307.93183262842,1,1,9,1,9,0,99.59713
1,800.48375262842,2,1,10,1,10,0,826.73621
3,12604.367399295086,2,4,9,11,5,12,268.84372
3,9318.90353262842,2,3,7,9,5,8,121.16917
1,755.88469262842,1,1,10,1,9,0,642.32373
2,1719.22433262842,1,1,10,1,10,0,168.57472
3,2355.17863262842,2,1,10,1,10,0,50.922405
3,7017.59193262842,2,1,10,1,10,0,55.418911
3,7213.82783262842,1,3,9,7,9,3,79.997559
3,3877.81853262842,1,1,8,1,10,0,1140.5023
3,12708.43073262842,1,1,8,1,10,0,628.59094
3,5506.88833262842,1,1,10,1,10,0,55.527981
3,5519.06363262842,1,1,9,1,9,2,344.24362
3,6642.96013262842,1,1,5,9,9,0,413.90436
3,8962.11053262842,2,3,7,11,10,8,581.37732
3,7873.89373262842,2,1,10,1,10,0,1162.8348
4,24928.57273262842,1,3,10,7,10,0,109.32967
3,12039.44573262842,1,1,8,1,10,0,21.819885
3,7534.94113262842,1,3,7,1,10,0,283.86728
3,5349.58713262842,1,1,10,1,10,4,148.25632
2,1861.02973262842,1,1,10,7,10,11,292.53513
2,1908.08083262842,1,1,10,1,10,0,172.63898
4,25106.96873262842,2,1,7,1,2,12,341.27744
3,4579.75703262842,1,1,5,1,10,3,209.51979
2,1335.67243262842,1,1,8,1,10,6,437.70947
3,5501.22433262842,1,1,8,4,9,7,534.30688
4,15521.14473262842,1,1,8,1,10,0,172.77136
3,10656.87473262842,1,1,10,9,10,10,321.33054
3,3595.82883262842,2,3,9,1,9,0,716.23822
3,7522.71993262842,1,1,7,1,10,0,387.36792
3,2988.97523262842,1,1,10,1,10,7,52.828796
3,4569.07243262842,2,1,8,1,10,0,28.927036
4,23233.80873262842,2,3,7,11,10,10,207.99437
3,8025.53043262842,2,1,9,1,9,0,181.66695
3,13778.80873262842,1,2,9,1,10,0,304.15131
3,5768.81853262842,2,1,9,9,9,6,910.52539
4,24839.37273262842,1,1,8,9,9,0,1721.2916
4,26415.20839929509,1,1,5,9,9,4,295.2374
1,630.37028262842,1,1,10,1,10,0,430.55411
3,3967.01653262842,1,1,9,9,10,4,504.07562
3,2353.62813262842,1,1,10,1,10,0,360.92862
3,6428.88443262842,1,1,8,1,10,0,88.829185
3,5715.29953262842,1,1,10,1,10,0,230.59013
3,4832.23843262842,2,1,7,9,2,10,2783.5291
3,9798.54413262842,1,1,10,1,10,0,501.02048
3,2333.99793262842,1,1,10,1,10,0,111.01865
3,2950.40003262842,1,1,9,1,9,0,371.89642
3,5073.18283262842,1,1,10,3,10,10,220.808
3,4056.21453262842,1,1,9,1,10,0,47.490841
3,7588.45963262842,1,1,8,1,9,0,379.49606
3,3610.22433262842,2,1,2,1,10,12,1542.7372
3,12939.62373262842,2,1,10,1,10,0,19.690432
3,3521.02603262842,1,1,10,1,9,0,465.36707
3,2843.12053262842,2,1,10,6,10,5,577.18457
3,4546.80433262842,2,1,5,1,10,0,1788.9971
3,6642.96013262842,1,1,8,10,9,9,98.600517
3,5452.73843262842,1,1,10,1,10,12,335.65778
3,5278.22873262842,1,1,7,5,10,7,145.55551
2,1335.67243262842,1,1,7,7,9,7,258.05008
4,17703.52573262842,1,3,9,1,10,0,33.40255
3,3419.76193262842,2,1,7,1,10,8,1838.9895
3,6736.48553262842,1,1,10,12,10,9,517.80841
3,2495.24773262842,1,1,3,1,10,0,274.45654
3,5304.98843262842,1,2,2,1,10,0,380.89313
3,2473.08363262842,1,1,10,1,10,0,198.32631
3,3253.43183262842,2,1,7,12,9,12,546.17572
3,7088.95033262842,1,1,7,8,5,7,1327.4575
3,2261.54973262842,1,1,10,1,10,0,334.51929
3,4992.79513262842,1,1,5,3,10,4,963.64526
3,9640.01673262842,2,1,8,9,10,8,555.16986
1,845.08281262842,2,1,5,8,10,0,205.08614
3,10149.78773262842,1,1,8,1,10,0,147.28157
2,1076.99783262842,1,1,10,1,10,0,358.90427
3,4323.80923262842,1,3,9,1,10,0,113.85855
4,15634.12873262842,1,1,10,1,10,0,472.77759
3,5688.54023262842,2,1,10,10,10,8,19.438496
3,2138.45553262842,1,1,10,1,10,0,539.06653
2,1140.34463262842,2,1,10,1,10,0,1014.5079
3,8872.91223262842,1,1,7,6,10,10,206.19748
3,2718.24313262842,2,1,8,5,10,0,1854.8407
3,2539.84683262842,1,1,10,1,9,0,1291.1992
4,15083.77673262842,2,3,9,3,10,0,130.1767
3,10975.58273262842,1,1,10,1,10,0,176.05658
4,23768.99673262842,2,3,7,5,10,8,99.70491
3,4356.91083262842,2,1,10,1,9,0,43.044224
3,10210.88373262842,1,3,10,1,10,0,161.76889
3,3555.73703262842,1,1,10,1,9,9,195.41261
3,2328.68523262842,1,1,8,9,10,0,561.50793
3,3030.43643262842,1,1,5,1,10,1,2269.0786
3,9194.02553262842,1,1,10,1,10,0,105.2254
3,2406.04973262842,2,1,9,1,9,0,680.198
3,13332.81873262842,2,4,5,9,3,10,576.19287
3,11296.12773262842,1,1,10,1,10,12,452.9176
3,2355.17863262842,1,1,10,1,10,0,50.922405
3,11522.78973262842,1,1,5,8,9,9,40.027519
3,4661.23993262842,1,1,9,1,10,0,214.29396
2,1094.83753262842,1,1,10,1,10,0,166.83257
2,1018.4927326284201,1,1,8,11,10,11,596.67004
3,10719.31373262842,1,3,10,1,10,0,65.054741
3,3273.51013262842,2,1,9,1,10,0,61.69297
3,6455.64373262842,1,1,10,1,10,0,72.410561
2,1487.30923262842,2,1,10,1,9,0,342.48328
1,952.12053262842,1,1,10,1,6,0,300.83182
3,5081.99283262842,1,1,9,1,10,7,183.7701
3,9996.80873262842,1,3,9,1,9,0,11.28702
3,3681.58273262842,1,1,10,1,9,0,200.26096
2,1968.97903262842,1,1,10,8,10,4,89.78537
3,5973.97433262842,1,1,8,9,10,4,95.663483
4,16722.34573262842,1,1,10,1,9,0,344.77585
3,4456.39523262842,2,3,10,1,9,0,88.900322
3,2896.63933262842,1,1,8,1,10,0,250.33809
3,7356.54463262842,1,1,10,1,10,0,450.28287
4,16546.69973262842,2,1,4,10,10,9,1036.4587
3,3567.73093262842,1,1,9,1,10,0,45.980366
3,10567.61073262842,1,3,9,1,9,0,70.583412
3,5394.18623262842,1,4,9,9,10,8,46.776199
3,2307.48673262842,1,1,9,1,10,0,66.401154
3,5858.01673262842,2,3,10,1,10,5,203.79459
3,4100.81363262842,1,1,10,2,10,7,1369.1978
3,10558.20973262842,1,1,10,1,10,0,520.00775
3,3967.01653262842,2,1,10,9,10,0,223.39793
3,11459.657732628419,2,1,7,1,10,0,1018.1457
2,1197.07463262842,1,3,9,1,9,0,62.550095
2,1122.41533262842,1,1,9,1,10,0,206.51859
3,2290.09223262842,1,1,9,1,10,0,607.81281
2,1971.77773262842,1,1,10,1,10,0,1507.681
3,3265.70013262842,2,1,10,1,10,0,138.56709
3,8248.52553262842,1,1,8,1,10,0,369.05624
3,2428.34933262842,1,1,10,1,10,0,2608.5432
1,934.28093262842,2,1,9,1,10,0,1917.6995
4,23144.60973262842,2,3,9,7,5,8,775.67743
3,2985.83733262842,1,1,10,1,10,0,210.02197
3,2896.63933262842,1,1,10,1,10,0,115.79696
3,4145.41273262842,1,1,9,1,10,0,148.91397
3,6910.55433262842,2,1,9,1,10,0,489.79459
3,7088.95033262842,2,1,7,1,9,0,892.40894
3,3326.50013262842,1,1,8,8,9,0,64.073776
4,18684.70573262842,1,3,2,7,9,8,88.340553
2,1647.86573262842,1,1,10,1,10,0,213.5278
3,3735.10153262842,2,3,9,8,10,7,165.56569
3,2187.47723262842,1,1,6,1,10,0,41.04784
3,2539.84683262842,1,1,10,1,10,0,410.19501
3,4234.61103262842,1,1,7,11,9,0,492.56927
3,5840.17693262842,2,2,5,7,10,0,387.32864
1,755.88469262842,2,1,5,1,10,5,512.33136
3,6570.07533262842,1,1,10,1,9,0,129.43303
4,17495.396065961755,1,3,7,9,9,8,90.770111
3,7410.06363262842,1,1,10,8,10,5,2205.1926
4,16234.729399295087,2,3,8,11,7,8,247.31805
3,4190.01193262842,1,1,9,1,10,0,1066.8275
3,5874.96403262842,2,1,10,1,10,0,306.59839
4,24928.57273262842,2,1,3,1,10,0,752.49933
3,6259.40793262842,1,1,7,1,9,0,864.37543
3,3886.73843262842,2,1,9,1,9,0,508.01617
2,1647.86573262842,1,1,10,1,10,0,68.782417
3,2434.70033262842,1,1,10,1,10,0,261.80234
3,4993.85953262842,1,1,2,9,10,0,224.85556
3,4029.64563262842,1,1,10,1,9,0,222.97774
3,12262.44073262842,2,1,9,1,9,0,347.54947
2,1469.46953262842,2,1,7,1,10,0,776.5827
3,2381.23723262842,1,1,10,1,10,0,332.66385
3,10424.95973262842,1,1,10,1,10,0,227.67154
3,2950.15813262842,1,1,9,4,10,8,1054.7043
3,5351.72383262842,1,1,10,8,10,8,72.156593
3,5340.66763262842,1,1,10,1,10,3,204.45425
3,11369.099065961753,1,3,8,11,7,4,1014.2645
3,4145.41273262842,1,1,9,1,9,0,537.07117
3,8316.48843262842,1,1,10,1,10,0,3579.4575
3,3128.55433262842,1,1,10,1,10,0,279.03973
3,2093.85633262842,2,1,10,1,10,0,126.55056
3,10746.07273262842,2,1,10,12,10,9,247.87048
3,8685.59683262842,1,1,9,1,10,0,1877.3507
3,13992.88373262842,1,1,8,9,10,3,475.27631
3,6749.99773262842,1,3,9,2,9,2,41.894608
2,1442.71013262842,2,3,9,1,9,0,241.25755
4,28496.49673262842,1,3,7,7,10,10,305.30701
3,7445.74283262842,1,3,9,1,9,0,38.921986
3,3410.27113262842,1,1,10,1,10,4,18.662664
3,8400.16223262842,2,1,10,6,10,0,34.533028
2,1701.38473262842,1,1,10,1,10,0,855.30695
3,5635.02113262842,1,1,10,2,9,1,99.559776
1,878.00511262842,2,1,10,1,10,0,84.912575
2,1424.87053262842,1,1,10,1,10,0,60.372009
3,10389.28073262842,1,1,10,6,9,3,624.76007
3,2629.04513262842,2,1,10,1,10,0,635.00403
3,4089.1486326284203,1,1,9,1,10,0,120.13092
4,19942.39873262842,1,1,5,9,10,8,203.97379
3,3208.83273262842,1,1,10,1,10,7,107.09048
2,1522.98843262842,1,1,9,1,9,0,122.69357
4,22422.10573262842,1,1,10,1,10,0,414.3584
3,12440.83673262842,2,1,5,1,10,0,1916.8564
1,972.19033262842,1,1,9,1,10,0,593.63312
3,5304.98843262842,2,1,10,9,10,6,7344.5552
3,3494.26673262842,1,1,8,1,9,0,38.573391
3,5973.97433262842,1,1,9,9,9,8,541.9826
3,9372.42203262842,1,3,10,1,9,0,414.06033
3,9222.67983262842,1,1,10,3,2,9,92.936974
3,11083.24173262842,1,1,8,5,9,8,82.401688
1,566.90416262842,2,1,10,1,10,0,448.81946
3,7329.78533262842,1,1,10,1,10,8,666.88745
3,7240.19943262842,1,1,10,1,10,0,199.86717
3,2771.76193262842,1,1,9,1,10,4,549.82477
3,13957.20573262842,2,1,9,1,10,0,725.74078
1,622.08757262842,2,1,7,1,10,0,225.27023
3,4056.21453262842,2,1,9,3,9,1,192.46188
4,16230.42673262842,2,1,10,9,10,0,1176.6449
3,3583.10373262842,2,1,9,1,10,0,367.41092
3,3301.59323262842,2,1,10,1,10,0,352.39352
1,691.86577262842,1,1,10,1,10,0,883.89276
3,4448.68623262842,1,1,9,11,10,10,512.01636
3,4763.14133262842,1,1,9,1,9,0,706.8559
3,4038.37513262842,2,3,9,1,10,0,62.745949
3,3467.50723262842,1,1,10,1,10,0,59.887527
3,7534.94113262842,1,1,9,1,10,0,320.62216
3,2923.3988326284198,1,1,10,1,10,0,82.764198
2,1139.43653262842,1,1,10,10,10,12,884.40881
1,902.94682262842,1,1,10,1,10,0,49.802139
2,1469.46953262842,2,1,5,1,2,10,500.30597
3,13065.224065961753,2,1,8,1,10,5,113.94637
3,4413.00703262842,2,4,6,9,10,10,357.30383
3,5173.20033262842,1,1,10,1,10,0,349.72296
3,3075.03553262842,1,1,8,1,10,0,342.16479
3,3657.46183262842,1,1,10,1,9,4,319.42874
3,11459.657732628419,2,1,10,9,10,8,1018.1457
4,17724.04073262842,1,1,10,9,10,0,948.86224
